timestamp,zone,water_gallons,pressure_psi
2025-04-09 14:00:00,Residential,747.6187406912514,56.82760627655469
2025-04-09 15:00:00,Dining,836.245634038421,45.318450330277265
2025-04-09 16:00:00,Academic,731.1676837223533,63.94917327739198
2025-04-09 17:00:00,Athletic,1071.6863647424607,47.17253185250803
2025-04-09 18:00:00,Residential,1039.373825611356,58.43698866717392
2025-04-09 19:00:00,Academic,1197.518628252698,55.03281478980391
2025-04-09 20:00:00,Dining,686.1825646628064,54.561073569703424
2025-04-09 21:00:00,Residential,801.64855682045,55.57489721931772
2025-04-09 22:00:00,Academic,784.0521731931443,59.71248521469665
2025-04-09 23:00:00,Residential,860.4562117431162,51.1672648776689
2025-04-10 00:00:00,Residential,395.198070308419,48.59214052552723
2025-04-10 01:00:00,Academic,414.13542742071616,59.26479763451304
2025-04-10 02:00:00,Dining,442.75407247090186,53.46988336058169
2025-04-10 03:00:00,Academic,457.2455793662982,57.84628994400297
2025-04-10 04:00:00,Dining,343.5990094553088,50.76825748810329
2025-04-10 05:00:00,Athletic,427.0613891923768,46.72969696081845
2025-04-10 06:00:00,Athletic,1120.1642867208043,53.40074518557961
2025-04-10 07:00:00,Dining,1107.3876281326031,50.87613827533352
2025-04-10 08:00:00,Academic,1116.7883227576401,60.489389871017686
2025-04-10 09:00:00,Residential,795.547409650414,53.289517097962495
2025-04-10 10:00:00,Academic,783.810483780933,63.13184433290428
2025-04-10 11:00:00,Residential,820.8805847915597,48.31609660089675
2025-04-10 12:00:00,Dining,814.2606502880719,56.81688091813102
2025-04-10 13:00:00,Athletic,851.6553426930435,50.63520655371775
2025-04-10 14:00:00,Athletic,735.3596739967497,59.694433407072886
2025-04-10 15:00:00,Academic,805.6982466656682,50.661878645143844
2025-04-10 16:00:00,Academic,916.2669426539724,63.668116593504756
2025-04-10 17:00:00,Residential,1117.1766909455378,60.11335909207419
2025-04-10 18:00:00,Dining,1126.5131952232161,55.121963810386816
2025-04-10 19:00:00,Athletic,2425.557062398459,51.81286695771087
2025-04-10 20:00:00,Academic,718.5322083901859,46.6749330469912
2025-04-10 21:00:00,Dining,810.7048262689613,51.937117912731395
2025-04-10 22:00:00,Athletic,782.971492315183,62.58547921834175
2025-04-10 23:00:00,Academic,830.964621530383,50.64188408622137
2025-04-11 00:00:00,Athletic,395.68134225777925,51.92422654718989
2025-04-11 01:00:00,Academic,423.818970133992,48.94991449392571
2025-04-11 02:00:00,Academic,343.49250384495707,63.788169183241386
2025-04-11 03:00:00,Residential,500.1291652764968,57.80447845077944
2025-04-11 04:00:00,Residential,405.50713068374944,48.42742833615803
2025-04-11 05:00:00,Residential,407.3365977286388,56.4003330065083
2025-04-11 06:00:00,Dining,1106.1271967571274,59.97936554462282
2025-04-11 07:00:00,Dining,1185.2916583469262,54.56280218605447
2025-04-11 08:00:00,Academic,1192.2808439350276,55.162181482176464
2025-04-11 09:00:00,Dining,836.9312276801627,51.907823289913644
2025-04-11 10:00:00,Dining,823.6175275438178,60.37985060484472
2025-04-11 11:00:00,Dining,841.3696843602979,60.47613719100601
2025-04-11 12:00:00,Athletic,797.9427029113493,57.82126081766501
2025-04-11 13:00:00,Athletic,861.4546128902365,56.888694432884364
2025-04-11 14:00:00,Dining,812.8121689805356,47.56380645387433
2025-04-11 15:00:00,Dining,752.3664734371168,56.87601332113264
2025-04-11 16:00:00,Residential,863.2030229936395,59.922697745388845
2025-04-11 17:00:00,Academic,1141.391567149951,56.469434399034604
2025-04-11 18:00:00,Dining,1080.8654035436784,57.031974308747394
2025-04-11 19:00:00,Athletic,1168.2300981021406,62.385412079906644
2025-04-11 20:00:00,Academic,840.4841760480846,51.98814379531904
2025-04-11 21:00:00,Academic,784.4054525768153,56.98294438976625
2025-04-11 22:00:00,Dining,814.612568755809,50.78905001569891
2025-04-11 23:00:00,Dining,774.5240692779646,54.97996753023649
2025-04-12 00:00:00,Residential,328.592389704029,59.918865183083
2025-04-12 01:00:00,Academic,309.2066761077272,55.10581747130636
2025-04-12 02:00:00,Residential,385.569412895718,45.51048605159345
2025-04-12 03:00:00,Dining,276.0217775661878,51.69321511918634
2025-04-12 04:00:00,Residential,294.76114600625584,64.9733000847225
2025-04-12 05:00:00,Athletic,347.1941186747657,55.32832895880374
2025-04-12 06:00:00,Academic,924.017186138504,57.52934660734045
2025-04-12 07:00:00,Residential,885.8904231398863,51.005444281693975
2025-04-12 08:00:00,Dining,949.4666200904533,57.53569624953322
2025-04-12 09:00:00,Academic,698.1989993318068,64.88760135072272
2025-04-12 10:00:00,Dining,657.4815895050559,45.097851823929474
2025-04-12 11:00:00,Athletic,,55.161427521015966
2025-04-12 12:00:00,Academic,699.1737871164803,57.26028124380414
2025-04-12 13:00:00,Athletic,649.9065962626098,63.639385605714125
2025-04-12 14:00:00,Athletic,723.1426560016362,55.97705723972859
2025-04-12 15:00:00,Academic,627.0487392729437,48.672594553526466
2025-04-12 16:00:00,Academic,742.4218635990529,55.28173275231424
2025-04-12 17:00:00,Dining,904.6533451240058,52.73389370432268
2025-04-12 18:00:00,Residential,925.7867497298605,53.92852316137956
2025-04-12 19:00:00,Dining,944.2808154869477,52.82597125414827
2025-04-12 20:00:00,Academic,662.224225430745,55.64697350931343
2025-04-12 21:00:00,Athletic,743.654425036557,55.9070856332081
2025-04-12 22:00:00,Academic,624.9862907304907,52.58755594279831
2025-04-12 23:00:00,Residential,789.8966345910537,55.547656552375706
2025-04-13 00:00:00,Academic,365.05050028275923,52.52375877441337
2025-04-13 01:00:00,Athletic,303.8203528796364,47.025918276055826
2025-04-13 02:00:00,Residential,348.1026331145432,49.09624054854366
2025-04-13 03:00:00,Academic,384.10096162669095,47.66212035061349
2025-04-13 04:00:00,Dining,367.9866019589204,46.05083558007004
2025-04-13 05:00:00,Dining,325.7824250129804,47.54941078292921
2025-04-13 06:00:00,Dining,874.5413216260954,61.720726182814
2025-04-13 07:00:00,Academic,923.6185821967139,59.862633914186816
2025-04-13 08:00:00,Dining,1041.2064350097555,45.75332660327896
2025-04-13 09:00:00,Athletic,748.5378696692745,48.92885424826936
2025-04-13 10:00:00,Athletic,730.3885381835594,60.71114322530715
2025-04-13 11:00:00,Residential,628.464607755558,50.221030776668165
2025-04-13 12:00:00,Residential,642.6045259870378,55.895812208146175
2025-04-13 13:00:00,Academic,653.4081122986909,53.19695184555537
2025-04-13 14:00:00,Academic,,54.55409735936067
2025-04-13 15:00:00,Academic,,52.13363767752397
2025-04-13 16:00:00,Athletic,663.3880625718895,54.276921754052665
2025-04-13 17:00:00,Athletic,1023.7229211754546,48.62866073350655
2025-04-13 18:00:00,Academic,993.9732456569513,46.15493280663956
2025-04-13 19:00:00,Residential,921.5500902423943,51.04161198972689
2025-04-13 20:00:00,Athletic,735.4938175966707,51.110105810750674
2025-04-13 21:00:00,Residential,705.5701955435791,55.180746238745556
2025-04-13 22:00:00,Dining,694.2957965902008,61.164167426788154
2025-04-13 23:00:00,Athletic,651.2307038349544,52.34645116567728
2025-04-14 00:00:00,Dining,358.78738056067436,54.253825494672455
2025-04-14 01:00:00,Dining,281.8682541642141,58.4102881423894
2025-04-14 02:00:00,Academic,359.72613675327784,64.01425003809791
2025-04-14 03:00:00,Residential,286.98258524601385,59.57183096501185
2025-04-14 04:00:00,Dining,317.17605965730104,58.45250681739431
2025-04-14 05:00:00,Residential,483.8482138852183,51.464242297241825
2025-04-14 06:00:00,Academic,1158.3721391178003,58.37258432839749
2025-04-14 07:00:00,Athletic,1201.6184833797288,63.384124535007345
2025-04-14 08:00:00,Athletic,1165.9447657573537,56.75274961576852
2025-04-14 09:00:00,Dining,818.2448621033566,51.308588023616366
2025-04-14 10:00:00,Residential,787.6749688585107,56.28671189567732
2025-04-14 11:00:00,Academic,801.2086591004199,46.84855978595744
2025-04-14 12:00:00,Athletic,765.1947200708547,61.42947484799487
2025-04-14 13:00:00,Academic,797.1735778159806,53.54373993453774
2025-04-14 14:00:00,Residential,856.0290047596482,47.2754924812999
2025-04-14 15:00:00,Residential,730.2926153844957,52.643300385185
2025-04-14 16:00:00,Dining,786.866667279153,49.4238860451312
2025-04-14 17:00:00,Residential,1058.424226401957,64.08325458770554
2025-04-14 18:00:00,Dining,1120.890486348155,54.76558109456205
2025-04-14 19:00:00,Athletic,1138.40135695845,45.81313737371422
2025-04-14 20:00:00,Dining,744.5161436975111,63.78455175230589
2025-04-14 21:00:00,Residential,785.6915961616928,63.34297465793277
2025-04-14 22:00:00,Dining,748.4989877133631,57.9663327765533
2025-04-14 23:00:00,Dining,818.1170932942341,46.35330011815813
2025-04-15 00:00:00,Dining,358.2569919432333,58.13180451462105
2025-04-15 01:00:00,Residential,417.7115718348698,60.57925011748575
2025-04-15 02:00:00,Athletic,442.1573991389125,55.8266094554909
2025-04-15 03:00:00,Dining,399.6710206753972,62.28845745123586
2025-04-15 04:00:00,Academic,446.33539478442003,59.78571251214242
2025-04-15 05:00:00,Athletic,510.86294525765436,45.77074430050452
2025-04-15 06:00:00,Dining,1148.2645522443252,59.56048811331366
2025-04-15 07:00:00,Residential,1108.8377534939484,55.610671820251625
2025-04-15 08:00:00,Dining,1047.5243198562243,59.02473033539118
2025-04-15 09:00:00,Dining,848.4849680022362,53.16820836823129
2025-04-15 10:00:00,Dining,791.3669309570872,62.3578634179335
2025-04-15 11:00:00,Academic,841.8191525212455,46.2790922432187
2025-04-15 12:00:00,Academic,846.4295630749924,59.38416188646251
2025-04-15 13:00:00,Dining,835.0781893859788,56.670777189673714
2025-04-15 14:00:00,Academic,796.6785705222758,52.524778702259425
2025-04-15 15:00:00,Academic,783.9117739168751,61.88401981601534
2025-04-15 16:00:00,Academic,721.2245657115857,48.95366081600679
2025-04-15 17:00:00,Athletic,1100.9641943333263,46.031219723552894
2025-04-15 18:00:00,Residential,1137.8410063489002,50.75875167176952
2025-04-15 19:00:00,Residential,1116.927212624365,61.77891376481974
2025-04-15 20:00:00,Dining,762.5005311165148,62.01352240007875
2025-04-15 21:00:00,Academic,883.5755525187697,63.13100016187076
2025-04-15 22:00:00,Athletic,827.3944430589104,54.51325639110604
2025-04-15 23:00:00,Residential,831.6129596698397,50.61239062328804
2025-04-16 00:00:00,Residential,362.13920022489634,62.25151572031907
2025-04-16 01:00:00,Residential,370.2930453245936,45.902807564280295
2025-04-16 02:00:00,Residential,383.9911039129134,62.01263194117931
2025-04-16 03:00:00,Residential,380.4901347810966,63.806476583568255
2025-04-16 04:00:00,Dining,484.94479930608804,54.124961280802175
2025-04-16 05:00:00,Dining,405.2164042834648,52.03582048166576
2025-04-16 06:00:00,Residential,1174.1313258840282,50.61391418417333
2025-04-16 07:00:00,Athletic,1151.8010536472482,48.112157783667804
2025-04-16 08:00:00,Athletic,1059.6232769052401,46.35799281572761
2025-04-16 09:00:00,Athletic,772.3183469749633,47.07235486491562
2025-04-16 10:00:00,Academic,775.2186422445651,62.97157366613239
2025-04-16 11:00:00,Residential,864.8387149881222,64.48738141282057
2025-04-16 12:00:00,Dining,788.0670020330275,54.157550183335346
2025-04-16 13:00:00,Residential,852.1547840677056,57.541807208747144
2025-04-16 14:00:00,Athletic,786.079601783192,46.787160088211856
2025-04-16 15:00:00,Residential,867.1508118411642,61.767794612236536
2025-04-16 16:00:00,Athletic,671.762416938549,51.50711233750511
2025-04-16 17:00:00,Residential,1119.4393489588551,47.26476532497182
2025-04-16 18:00:00,Academic,1086.6315150490702,50.71131906482633
2025-04-16 19:00:00,Residential,1131.5204767722505,64.53885825177791
2025-04-16 20:00:00,Academic,860.4964021421213,53.93850803568952
2025-04-16 21:00:00,Dining,887.8711870920114,46.377947210211744
2025-04-16 22:00:00,Athletic,816.4019148836703,52.89687952682077
2025-04-16 23:00:00,Residential,727.2871020925752,60.181492154891295
2025-04-17 00:00:00,Dining,398.11363429250997,53.876495885826444
2025-04-17 01:00:00,Residential,382.8094459208777,54.704270559527444
2025-04-17 02:00:00,Residential,411.0517271506233,58.35855840092286
2025-04-17 03:00:00,Residential,425.3168002317743,53.99572066409293
2025-04-17 04:00:00,Academic,449.2657948537942,57.25910737729283
2025-04-17 05:00:00,Academic,412.7998260846649,48.04733454479469
2025-04-17 06:00:00,Athletic,1113.6601942910263,60.90596415809231
2025-04-17 07:00:00,Academic,983.8606977249615,56.38317398279801
2025-04-17 08:00:00,Academic,1083.3792764236553,49.11029974786623
2025-04-17 09:00:00,Academic,786.1631106148691,48.584093084460875
2025-04-17 10:00:00,Academic,779.1025234382672,54.84468196900984
2025-04-17 11:00:00,Dining,725.0465964391308,62.17574465019939
2025-04-17 12:00:00,Academic,780.104214773347,56.582976848844616
2025-04-17 13:00:00,Athletic,780.5218330442416,56.32626063174787
2025-04-17 14:00:00,Residential,903.6872307739823,62.56444893592856
2025-04-17 15:00:00,Residential,909.5264614779156,50.43907520036869
2025-04-17 16:00:00,Athletic,826.3347669144667,64.14034967853469
2025-04-17 17:00:00,Athletic,1145.9567586492144,61.11999911591697
2025-04-17 18:00:00,Dining,1121.2091623028223,51.822651559967355
2025-04-17 19:00:00,Athletic,1129.0427266144745,49.71429933386677
2025-04-17 20:00:00,Residential,794.2526038306922,47.40238766306201
2025-04-17 21:00:00,Residential,758.5625994715537,52.0840595782633
2025-04-17 22:00:00,Residential,736.5449139134008,53.39861051617002
2025-04-17 23:00:00,Athletic,782.9088217269656,55.9557521204099
2025-04-18 00:00:00,Residential,,58.95021526717379
2025-04-18 01:00:00,Academic,400.68082039490133,45.1672451275914
2025-04-18 02:00:00,Dining,474.7312493019198,60.05456618179201
2025-04-18 03:00:00,Academic,382.0354454485135,59.375530490523595
2025-04-18 04:00:00,Athletic,354.3340531230193,49.36792784452001
2025-04-18 05:00:00,Academic,374.33550297872864,50.53346640710912
2025-04-18 06:00:00,Athletic,1121.5031875848622,48.8370948823023
2025-04-18 07:00:00,Athletic,1154.014974726979,60.63054669816636
2025-04-18 08:00:00,Athletic,1047.732592426718,50.49120819932308
2025-04-18 09:00:00,Dining,826.4231497279633,55.690063541040224
2025-04-18 10:00:00,Athletic,777.3636392673683,60.79356399688724
2025-04-18 11:00:00,Athletic,785.702127977729,57.399247648172945
2025-04-18 12:00:00,Residential,822.6816190575128,54.52000572718043
2025-04-18 13:00:00,Athletic,768.2516303728271,45.71445427628711
2025-04-18 14:00:00,Residential,775.0979151902806,54.502033716742176
2025-04-18 15:00:00,Residential,743.0504067718003,58.13148246977828
2025-04-18 16:00:00,Dining,923.262356098038,50.2953665264715
2025-04-18 17:00:00,Residential,1090.5947642364158,48.79310276083539
2025-04-18 18:00:00,Residential,1113.6546038081167,61.6931362557996
2025-04-18 19:00:00,Residential,1097.0984039790849,64.60285674750455
2025-04-18 20:00:00,Athletic,753.8704124782948,51.49788204174767
2025-04-18 21:00:00,Residential,823.4328355364614,49.065609579603205
2025-04-18 22:00:00,Athletic,744.6636454458155,58.352963228042874
2025-04-18 23:00:00,Dining,779.3246770136976,59.851854862230695
2025-04-19 00:00:00,Dining,462.11707138436174,64.2657697881022
2025-04-19 01:00:00,Academic,351.79401070519066,54.80740186057013
2025-04-19 02:00:00,Academic,,50.34654746887311
2025-04-19 03:00:00,Athletic,411.13128701712867,62.14054802673384
2025-04-19 04:00:00,Academic,298.18860340136735,53.63573201650586
2025-04-19 05:00:00,Dining,337.43775307064095,58.42965058615107
2025-04-19 06:00:00,Athletic,864.778886039023,49.430201379696356
2025-04-19 07:00:00,Dining,976.8356589975301,51.36775124934122
2025-04-19 08:00:00,Residential,972.0060102826377,55.50436920315316
2025-04-19 09:00:00,Residential,735.1138023279486,63.14397421326092
2025-04-19 10:00:00,Athletic,726.703409995806,53.00520348439192
2025-04-19 11:00:00,Dining,644.9100991951373,50.23370958053539
2025-04-19 12:00:00,Athletic,747.7552305001814,54.08037828818925
2025-04-19 13:00:00,Academic,672.3716216773321,63.29679689685395
2025-04-19 14:00:00,Dining,719.0426503893326,45.3256080312728
2025-04-19 15:00:00,Academic,621.6011684653135,45.90636025199243
2025-04-19 16:00:00,Athletic,603.1274355290705,63.355670119518265
2025-04-19 17:00:00,Residential,851.0083986126131,50.300333238582525
2025-04-19 18:00:00,Academic,949.2072497928581,54.34089009226126
2025-04-19 19:00:00,Academic,975.9273135357886,47.750096849755764
2025-04-19 20:00:00,Dining,744.7348654642644,61.59683545423505
2025-04-19 21:00:00,Dining,712.7366517548215,46.6737172693589
2025-04-19 22:00:00,Dining,676.2034228823264,48.78916563589728
2025-04-19 23:00:00,Residential,749.6961706958144,49.13524398757377
2025-04-20 00:00:00,Athletic,354.17770383705584,50.388141011878574
2025-04-20 01:00:00,Residential,346.2379849430796,54.04050884797599
2025-04-20 02:00:00,Athletic,386.99904974767793,61.52358052765077
2025-04-20 03:00:00,Athletic,385.8343298663392,45.24685896592155
2025-04-20 04:00:00,Athletic,258.5837617333619,52.76177489058088
2025-04-20 05:00:00,Athletic,279.0062599923719,60.182521517312196
2025-04-20 06:00:00,Dining,899.7935729731453,53.94214433009927
2025-04-20 07:00:00,Residential,980.4272028565174,59.510043604233296
2025-04-20 08:00:00,Residential,986.2123447412403,47.593141740733444
2025-04-20 09:00:00,Residential,694.0622877646025,57.34748296727135
2025-04-20 10:00:00,Academic,705.5195722704642,58.67661638599754
2025-04-20 11:00:00,Academic,675.9676665821107,55.426632160448726
2025-04-20 12:00:00,Academic,645.5961404938389,51.8208334631486
2025-04-20 13:00:00,Athletic,,63.80920387112782
2025-04-20 14:00:00,Academic,2227.2422510959846,45.874350272829524
2025-04-20 15:00:00,Athletic,616.6373293690933,57.520597297451
2025-04-20 16:00:00,Academic,632.2968538932727,58.56964121452132
2025-04-20 17:00:00,Dining,868.187028950215,56.66230951431933
2025-04-20 18:00:00,Academic,949.0603830790873,55.60382669226075
2025-04-20 19:00:00,Residential,959.7840285756878,52.33840448210894
2025-04-20 20:00:00,Residential,707.70056560782,58.30408957022588
2025-04-20 21:00:00,Academic,581.6176897459167,48.62088926823583
2025-04-20 22:00:00,Residential,704.0804286599779,51.27357521954336
2025-04-20 23:00:00,Academic,597.9612883288648,55.90783832416123
2025-04-21 00:00:00,Residential,392.5685918264437,64.13886060906697
2025-04-21 01:00:00,Residential,412.35980089573746,50.446031217319806
2025-04-21 02:00:00,Residential,451.61248848580016,60.57403423587091
2025-04-21 03:00:00,Residential,429.6822179769642,58.277621193276815
2025-04-21 04:00:00,Athletic,333.95988191052277,61.401098304364155
2025-04-21 05:00:00,Dining,463.90724010860777,51.137437455576446
2025-04-21 06:00:00,Dining,1193.754141643555,52.598860133319434
2025-04-21 07:00:00,Dining,1176.1373129861902,64.56341460785941
2025-04-21 08:00:00,Residential,1146.7111652978379,53.93526821652582
2025-04-21 09:00:00,Residential,736.2121214958577,46.87360885372457
2025-04-21 10:00:00,Athletic,736.2647726040323,50.356640150719535
2025-04-21 11:00:00,Athletic,754.2504562811603,64.90429227830364
2025-04-21 12:00:00,Athletic,818.6564498682849,54.782842541206506
2025-04-21 13:00:00,Residential,874.341359915787,61.98131936666452
2025-04-21 14:00:00,Residential,719.9818395822454,50.39773522332038
2025-04-21 15:00:00,Dining,724.3985156439549,58.81626237384399
2025-04-21 16:00:00,Academic,857.1388212566671,45.234014738563694
2025-04-21 17:00:00,Dining,1148.2609223911036,57.33119143146007
2025-04-21 18:00:00,Residential,1200.1562497654998,62.39921461767493
2025-04-21 19:00:00,Athletic,1100.5164964418493,61.91306280632165
2025-04-21 20:00:00,Dining,715.0645237051543,60.32512802878687
2025-04-21 21:00:00,Academic,694.9874718188192,57.40450785830049
2025-04-21 22:00:00,Dining,866.8591581978342,61.82776437091105
2025-04-21 23:00:00,Athletic,866.2058275681501,56.29810361016936
2025-04-22 00:00:00,Residential,449.4893959451942,59.338120925141276
2025-04-22 01:00:00,Academic,343.94974206497204,50.969084772122756
2025-04-22 02:00:00,Dining,429.4311299094171,55.11271044158506
2025-04-22 03:00:00,Athletic,433.0558585095047,46.3040157479351
2025-04-22 04:00:00,Dining,504.0442024011746,55.34564983160924
2025-04-22 05:00:00,Athletic,385.92159859738865,63.26396216491734
2025-04-22 06:00:00,Residential,1064.7000855234567,63.06473216973673
2025-04-22 07:00:00,Dining,1008.7378416906744,55.337914639396494
2025-04-22 08:00:00,Athletic,1213.113706384845,60.204880755504604
2025-04-22 09:00:00,Dining,856.3093832827284,50.77276369391391
2025-04-22 10:00:00,Athletic,817.2683476259693,54.95947126259148
2025-04-22 11:00:00,Dining,744.8331894671657,52.482262628825815
2025-04-22 12:00:00,Academic,756.2781238269581,56.302939556682674
2025-04-22 13:00:00,Dining,785.3123457602354,50.323199769895396
2025-04-22 14:00:00,Residential,762.4595391442875,61.643340060336
2025-04-22 15:00:00,Residential,813.3949591407511,50.73169912736058
2025-04-22 16:00:00,Academic,750.0574864285978,60.07796053357807
2025-04-22 17:00:00,Dining,1084.6242426408503,50.259452289664026
2025-04-22 18:00:00,Residential,1107.6849729852327,63.122429620968674
2025-04-22 19:00:00,Academic,1172.4455418459368,54.76839857339549
2025-04-22 20:00:00,Academic,791.1204435688705,56.8188260343016
2025-04-22 21:00:00,Academic,792.7861720776784,53.09409372237476
2025-04-22 22:00:00,Athletic,771.0268861087343,50.93075151614434
2025-04-22 23:00:00,Academic,752.1764447627677,52.479481867937395
2025-04-23 00:00:00,Dining,405.2424870796914,64.93511116545733
2025-04-23 01:00:00,Dining,442.09211550021627,54.94688069628207
2025-04-23 02:00:00,Residential,452.3256775210995,63.33840181393882
2025-04-23 03:00:00,Athletic,419.4114441537329,61.708570722889704
2025-04-23 04:00:00,Residential,415.5395258348383,59.426293713815745
2025-04-23 05:00:00,Athletic,412.74419374465947,57.17885293271755
2025-04-23 06:00:00,Dining,1087.1628107581412,54.45795960999435
2025-04-23 07:00:00,Athletic,1194.896960881426,62.256853333320244
2025-04-23 08:00:00,Academic,1086.09761782768,49.831523571584206
2025-04-23 09:00:00,Residential,715.991487535482,51.94320170531215
2025-04-23 10:00:00,Academic,765.4549977502975,59.24690514843769
2025-04-23 11:00:00,Athletic,849.8999060097946,57.542169918191554
2025-04-23 12:00:00,Academic,893.4940726194073,49.91571513450295
2025-04-23 13:00:00,Residential,840.7151084867598,61.096188941954466
2025-04-23 14:00:00,Dining,768.8214577145106,47.68296269042122
2025-04-23 15:00:00,Dining,829.7403137375597,49.46100244859174
2025-04-23 16:00:00,Academic,771.2278463294967,55.34951034405356
2025-04-23 17:00:00,Dining,1115.1632580022494,61.26021547835288
2025-04-23 18:00:00,Dining,1144.0647402506054,46.67761540323487
2025-04-23 19:00:00,Athletic,1044.9659991559847,62.83041297969584
2025-04-23 20:00:00,Athletic,820.1101532001131,53.34584656098852
2025-04-23 21:00:00,Academic,855.106285405069,47.72494834976169
2025-04-23 22:00:00,Academic,758.1416429430308,53.26894508367469
2025-04-23 23:00:00,Residential,738.5934937595962,60.04278508340568
2025-04-24 00:00:00,Dining,411.51629015891825,55.60413739410454
2025-04-24 01:00:00,Academic,379.50749791506274,51.091128316923076
2025-04-24 02:00:00,Residential,330.460922648336,60.70262572674727
2025-04-24 03:00:00,Athletic,396.073177394915,46.84597683417843
2025-04-24 04:00:00,Academic,387.79091141938517,50.03594726689815
2025-04-24 05:00:00,Academic,379.2613980736653,49.26820399086733
2025-04-24 06:00:00,Residential,1108.3642647337572,55.45688015944261
2025-04-24 07:00:00,Athletic,1025.2708794280502,63.82577944195427
2025-04-24 08:00:00,Academic,1111.941367796467,45.007960875373776
2025-04-24 09:00:00,Academic,796.5704255272547,49.97426594798651
2025-04-24 10:00:00,Academic,751.4600552218827,62.002248232135976
2025-04-24 11:00:00,Residential,863.7212917786267,62.215603221076016
2025-04-24 12:00:00,Academic,812.6142917649114,55.47973257922891
2025-04-24 13:00:00,Academic,859.817159962538,56.19552127356229
2025-04-24 14:00:00,Academic,804.1634570772211,49.43359203524334
2025-04-24 15:00:00,Athletic,808.8703200276705,57.10547243688052
2025-04-24 16:00:00,Academic,859.4131587686184,49.95297542802295
2025-04-24 17:00:00,Dining,1124.6750185090898,59.63884015400137
2025-04-24 18:00:00,Residential,1117.8145343434444,58.91892207932096
2025-04-24 19:00:00,Dining,1172.8010256890611,51.91300582241183
2025-04-24 20:00:00,Dining,860.3833826710024,46.00697809039534
2025-04-24 21:00:00,Residential,817.7061109324175,48.84152188193242
2025-04-24 22:00:00,Dining,808.2252239951304,45.547266784751294
2025-04-24 23:00:00,Athletic,767.5892763371776,64.41012472453819
2025-04-25 00:00:00,Academic,300.69200357640113,56.384454603961544
2025-04-25 01:00:00,Athletic,436.478158264657,46.87923048815228
2025-04-25 02:00:00,Residential,461.48289327983923,46.53146105297225
2025-04-25 03:00:00,Dining,379.1118485216555,53.51485124298627
2025-04-25 04:00:00,Athletic,350.6233536633958,55.420953169279855
2025-04-25 05:00:00,Residential,430.3021339845518,54.669616797601996
2025-04-25 06:00:00,Academic,1174.9979960948394,49.46555210828694
2025-04-25 07:00:00,Academic,1118.349609834477,50.709649354774115
2025-04-25 08:00:00,Dining,1179.5131786789354,49.83373923531711
2025-04-25 09:00:00,Academic,799.7808229044565,53.96227791192156
2025-04-25 10:00:00,Dining,764.0602425931185,45.86761606454196
2025-04-25 11:00:00,Academic,816.4401980433754,47.83097751062917
2025-04-25 12:00:00,Dining,857.9225971685094,48.942348840404904
2025-04-25 13:00:00,Athletic,870.987408433244,48.30464431336212
2025-04-25 14:00:00,Dining,802.1355437700411,45.801392876017566
2025-04-25 15:00:00,Academic,841.2112118118198,60.94447319643934
2025-04-25 16:00:00,Athletic,761.9021101875127,52.7218250623139
2025-04-25 17:00:00,Residential,1071.621141749842,50.14865181370147
2025-04-25 18:00:00,Athletic,1211.3541265386345,56.34506534995518
2025-04-25 19:00:00,Athletic,1010.3788580880378,50.87004755882182
2025-04-25 20:00:00,Athletic,734.4570824768948,61.90645821279685
2025-04-25 21:00:00,Dining,745.1931622241569,50.408473465766164
2025-04-25 22:00:00,Dining,854.1788978363265,47.78602862434902
2025-04-25 23:00:00,Dining,765.6920367107141,59.7461840309506
2025-04-26 00:00:00,Athletic,376.0431909924384,54.47461378307483
2025-04-26 01:00:00,Athletic,358.5119313497914,50.29536876561316
2025-04-26 02:00:00,Dining,277.8213291335013,46.36663514704482
2025-04-26 03:00:00,Athletic,356.61111332324936,55.18640751997077
2025-04-26 04:00:00,Dining,364.2241080549676,57.856691566526635
2025-04-26 05:00:00,Dining,325.13896860419453,48.00359824735167
2025-04-26 06:00:00,Dining,925.0540916464656,53.25624720009079
2025-04-26 07:00:00,Athletic,984.7678470352596,50.35481391775438
2025-04-26 08:00:00,Athletic,949.4932350783965,61.89005255796967
2025-04-26 09:00:00,Athletic,730.5003401867032,59.4783381340157
2025-04-26 10:00:00,Academic,661.1483968016677,55.804004459570564
2025-04-26 11:00:00,Dining,659.3153282261725,58.663196795090066
2025-04-26 12:00:00,Dining,675.485421554941,57.703244569793746
2025-04-26 13:00:00,Athletic,643.8854117623666,61.263035835840896
2025-04-26 14:00:00,Academic,723.5745681003376,51.64836359713048
2025-04-26 15:00:00,Athletic,653.3846690181625,48.03459275334089
2025-04-26 16:00:00,Residential,718.0158778404494,60.62024163853497
2025-04-26 17:00:00,Academic,995.794465329446,62.58671449598543
2025-04-26 18:00:00,Academic,964.3136113843649,53.90561327460482
2025-04-26 19:00:00,Athletic,1072.737993803318,62.21102354252714
2025-04-26 20:00:00,Residential,756.0567147369842,52.86168197898004
2025-04-26 21:00:00,Dining,746.6919462072666,51.61871506971269
2025-04-26 22:00:00,Residential,679.0266315034424,47.46719949647745
2025-04-26 23:00:00,Residential,569.0726090987674,48.60950829347994
2025-04-27 00:00:00,Dining,332.3966874737875,46.09329539162197
2025-04-27 01:00:00,Academic,402.8400624698346,55.31047085133069
2025-04-27 02:00:00,Academic,320.83317231848076,46.36692604183301
